Temperature,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
21.9,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
22.38,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,2,7,1
21.81,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
22.56,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
21.1,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
24.1,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
18.44,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
23.49,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
18.94,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
20.32,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
24.7,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
23.73,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
23.69,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
23.94,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
20.55,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
21.6,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
22.79,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
23.1,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
18.21,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
20.33,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.56,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
16.89,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
18.66,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
17.92,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.96,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
21.8,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
18.1,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.07,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
18.06,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
18.02,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
15.06,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.12,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
13.4,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
13.96,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
16.32,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
14.27,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
15.12,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
15.71,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
14,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
13.87,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.12,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.5,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
13.34,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
14,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
11.6,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
11.91,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
15.82,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
12.88,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
14.08,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
14.52,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
10.91,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
12.72,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
15.04,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.62,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
14.02,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
13.75,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
14.15,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
12.51,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
15.52,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
12.83,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
13.92,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
13.54,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
11,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
15.27,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.6,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
16.77,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
14.35,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
15.02,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
13.67,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
14.15,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
15.65,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
14.1,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
14.48,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
15.56,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,4,7,1
12.41,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
15.84,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
17.27,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.17,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.17,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.81,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.75,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
12.14,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
17.14,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.08,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
15.96,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
13.51,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.66,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
15.83,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.09,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.92,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
12.98,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
12.99,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
16.24,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.81,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
15.27,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
10.9,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.95,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.67,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.31,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.26,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.67,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.27,0,7,0,7,0,0,0,7,0,7,7,7,7,7,7,7,7,7,1
11.04,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
15.41,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.81,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.25,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
14.31,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
12.61,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.99,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.21,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.25,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.17,0,7,0,7,0,0,0,7,0,7,7,7,7,7,7,7,7,7,1
12.24,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
16.28,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.48,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.83,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
17.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
14.9,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
18.81,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.1,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.54,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
12.92,0,7,0,7,0,0,0,7,0,7,7,7,7,7,7,7,7,7,1
11.98,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
17.03,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.94,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
16.22,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,1
12.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.99,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.77,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.75,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.67,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.65,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.69,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
12.82,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
15.22,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.33,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
14.77,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,1
11.92,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
12.43,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.33,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.17,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.36,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.31,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
12.54,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
12.58,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
14.9,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.71,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.58,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
13.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,0
11.05,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
12.83,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.33,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.19,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
12.4,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
13.03,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
16.68,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.08,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.29,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
14.94,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,0
11.36,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
12.45,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
18.06,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.65,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.98,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.9,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
14.05,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
16.58,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.77,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
14.08,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,0
10.06,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.03,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.06,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.02,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
11.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.17,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.01,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
16.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.02,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
13.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
11.43,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.79,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.65,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.07,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.35,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.19,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.53,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
15.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.21,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.15,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,2,2,1
14.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
11.35,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.26,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
18.81,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.48,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.79,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.43,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
15.21,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.17,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.48,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,2,2,1
15.62,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
13.29,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.3,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
20.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.83,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.09,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.7,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
15.92,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.56,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.56,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,2,2,1
16.31,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
13.94,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.52,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.36,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
18.36,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.67,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.51,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.87,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.19,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
17.3,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.04,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.53,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,2,2,1
15.43,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
12.13,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.8,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.9,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.5,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.65,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.44,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
16.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.17,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,2,2,1
14.71,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.48,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.07,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
17.35,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
19.33,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.04,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.25,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.69,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
15.72,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
18.67,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.83,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,1
17.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.81,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
19.23,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
20.15,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
23.19,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.38,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
18.64,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.66,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
14.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
19.64,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.21,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.4,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,1
19.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.69,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
16.76,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
19.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
20.94,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.06,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
16.06,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.29,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.3,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
17.25,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.9,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,0
17.13,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.51,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.05,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
15.6,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.38,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.69,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.73,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.62,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
15.76,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.02,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.85,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,0
15.42,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
11.93,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
13.44,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.88,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.31,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
12.96,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.75,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.69,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
12.45,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
15.7,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.64,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.1,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,3,3,0
14.46,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
11.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.53,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
14.62,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
17.71,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
13.04,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.71,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
14.38,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
13.84,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,7,0
15.65,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.12,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
15.21,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,4,0
14.92,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
