,Meeting Friends/Family (Indoor) High ,Meeting Friends/Family (Indoor) Moderate ,Meeting Friends/Family (Outdoor) High ,Meeting Friends/Family (Outdoor) Moderate ,Domestic Travel High ,Domestic Travel Moderate ,International Travel High ,International Travel Moderate ,Cafes and Restaurants High ,Cafes and Restaurants Moderate ,Pubs and Bars High ,Pubs and Bars Moderate ,Sports and Leisure High ,Sports and Leisure Moderate ,Hospitals/ Care and Nursing Home Visits High ,Hospitals/ Care and Nursing Home Visits Moderate ,Non-Essential Shops ,School Closure ,Rt<1
1158,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1159,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1160,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1161,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1162,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,0,7,1
1163,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1164,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1165,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1166,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1167,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1168,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1169,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1170,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1171,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1172,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1173,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,0
1174,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,1,7,1
1175,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1176,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1177,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1178,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1179,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1180,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1181,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1182,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1183,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1184,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1185,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,0
1186,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,1,7,1
1187,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1188,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1189,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1190,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1191,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1192,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1193,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1194,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1195,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1196,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1197,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,0
1198,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,1,7,1
1199,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1200,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1201,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1202,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1203,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1204,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1205,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1206,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1207,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1208,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1209,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,0
1210,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,1,7,1
1211,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1212,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1213,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1214,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1215,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1216,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1217,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1218,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1219,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1220,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1221,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,0
1222,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,1,7,1
1223,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1224,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1225,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1226,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1227,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1228,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1229,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1230,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1231,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1232,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1233,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,0
1234,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,2,7,1
1235,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1236,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1237,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1238,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1239,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1240,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1241,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1242,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1243,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1244,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1245,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,0
1246,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,2,7,1
1247,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1248,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1249,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1250,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1251,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1252,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1253,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1254,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1255,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1256,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1257,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,0
1258,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,2,7,1
1259,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1260,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1261,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1262,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1263,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1264,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1265,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1266,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1267,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1268,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1269,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,0
1270,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,2,7,1
1271,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1272,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1273,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1274,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1275,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1276,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1277,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1278,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1279,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1280,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1281,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
1282,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,2,7,1
1283,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1284,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1285,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1286,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1287,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1288,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1289,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1290,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1291,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1292,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1293,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
1294,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
1295,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1296,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1297,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1298,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1299,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1300,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1301,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1302,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1303,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1304,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1305,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
1306,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
1307,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1308,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1309,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1310,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1311,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1312,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1313,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1314,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1315,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1316,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1317,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
1318,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
1319,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1320,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1321,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1322,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1323,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1324,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1325,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1326,0,7,0,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,1
1327,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1328,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1329,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,7,1
1330,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
1331,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1332,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1333,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1334,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1335,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1336,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1337,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1338,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
1339,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1340,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1341,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
1342,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,3,7,1
1343,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1344,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1345,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1346,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0
1347,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1348,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1349,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1350,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
1351,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1352,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1353,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
1354,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,4,7,1
1355,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1356,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1357,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1358,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1359,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1360,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1361,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1362,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
1363,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1364,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1365,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
1366,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
1367,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1368,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,1
1369,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1370,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1371,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1372,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1373,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,1
1374,0,7,0,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,1
1375,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1376,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1377,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
1378,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
1379,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1380,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1381,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1382,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1383,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1384,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1385,0,7,0,7,0,0,0,7,0,7,7,7,7,7,7,7,7,7,1
1386,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
1387,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1388,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1389,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
1390,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
1391,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1392,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1393,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1394,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1395,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1396,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1397,0,7,0,7,0,0,0,7,0,7,7,7,7,7,7,7,7,7,1
1398,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
1399,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1400,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1401,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
1402,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,4,0,1
1403,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1404,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1405,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1406,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1407,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1408,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1409,0,7,0,7,0,0,0,7,0,7,7,7,7,7,7,7,7,7,1
1410,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
1411,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1412,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1413,0,7,0,7,0,7,0,7,7,7,7,7,0,7,0,7,0,0,1
1414,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,1
1415,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1416,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1417,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1418,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1419,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1420,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1421,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
1422,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
1423,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1424,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1425,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
1426,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,1
1427,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1428,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1429,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1430,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1431,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1432,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1433,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
1434,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
1435,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1436,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1437,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
1438,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,0
1439,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1440,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1441,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1442,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1443,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1444,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1445,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
1446,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,1
1447,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1448,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1449,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
1450,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,0
1451,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1452,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1453,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1454,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1455,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1456,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1457,0,7,0,7,0,0,0,7,0,7,7,7,7,7,0,0,7,7,0
1458,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
1459,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1460,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1461,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
1462,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,5,0,0
1463,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1464,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1465,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1466,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1467,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1468,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1469,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1470,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
1471,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1472,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1473,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,1,1,1
1474,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
1475,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1476,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1477,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1478,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1479,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1480,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1481,0,7,0,7,0,0,0,7,0,7,7,7,0,7,0,0,7,7,0
1482,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,7,7,0
1483,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1484,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1485,0,7,0,7,0,0,0,7,7,7,7,7,0,7,0,7,2,2,1
1486,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,6,0,0
1487,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1488,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
1489,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1490,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,0
1491,0,7,0,7,0,0,0,7,0,7,0,7,0,7,0,7,7,0,1
